gvkey,tic,fyear,cluster,pca_1,pca_2,ROA,ROE,RD_Sales,Debt_Assets,Market_Book,WC_TA,RE_TA,ROA_vol,ROE_vol
28742,BWA,2013,0,0.46212862638648505,0.23196119458559278,0.09025589128234783,0.17533561759254057,0.040771320226985444,0.4748590429376897,3.579097343144414,0.1698135029637126,0.457336995807431,0.007594661520203821,0.036057818472846795
28742,BWA,2014,0,0.37134692799030505,0.08218813956950503,0.09073049252905367,0.18135058901609424,0.04048115013666301,0.489360819037078,3.4407191250483935,0.1110403984504704,0.4611925843940232,0.007069220667021386,0.009632759472817214
28742,BWA,2015,0,0.15702096184131,-0.08647646536699731,0.06895888706667422,0.17156766187354028,0.03831388971981254,0.589266527172991,2.66804170301376,0.08799411864502629,0.40715941865068145,0.012435101120854752,0.0049342854093074396
28742,BWA,2016,0,-0.10743208762520243,0.03305712678236813,0.013413019117796868,0.03682068172637728,0.037834858339764084,0.6262578242611521,2.601265481776093,0.09279319048750946,0.39538411038292187,0.039869240326564276,0.08076854629477849
28742,BWA,2017,0,0.04142603044656756,0.07357150850484578,0.04494462380971841,0.11835449849332758,0.041584602981845645,0.6091074420695574,2.8977712548428753,0.11422616371735665,0.41286934488536514,0.027857585383566277,0.06786770549175777
28749,FLL,2007,0,-0.21292461233993804,0.9206300119856031,0.014907166846207463,0.02794938814304384,0.04644396551724138,0.39957860718585636,1.6085778781038376,0.219916355110576,-0.12500792091755908,0.1565489811137125,0.22966646509566968
28749,FLL,2008,0,0.4963484226220608,0.17905751371516285,0.03338285054056284,0.046785993118005964,0.015612076095947062,0.19156969546917552,0.5874793973917821,0.11052653297020715,-0.12942560039613765,0.03675499167325211,0.0437802881148449
28749,FLL,2009,0,0.8835798019878878,0.33887931455814296,0.09242817818788043,0.12068136373990736,0.011465839162678166,0.12850385763579264,1.567323900883343,0.22116465707750166,-0.029155197146512622,0.040491169416694534,0.04901456039523392
28749,FLL,2010,0,1.0855986376281652,0.3616060112287623,0.13585233211103434,0.16243751588579172,0.006778733623126729,0.10638111937395345,1.29297000762518,0.2768595773325539,0.10920975713450604,0.051432808132296996,0.058565315047796634
28749,FLL,2011,0,0.19204955326478568,-0.3494439569155543,0.024762730135914943,0.04657681297709924,0.002778278226074094,0.4140121329979497,0.9763159987277353,0.06370880804920839,0.08991946564078716,0.05598388111918981,0.05867816624646134
28749,FLL,2012,0,0.41395236006108677,-0.6078484921493096,0.1710493163312337,0.3430663231977124,0.002353215284249767,0.5014103548932248,0.7942834604907991,0.1045137501920418,0.23400215086802892,0.07635388296813272,0.14941915215275134
28749,FLL,2013,0,-0.14346399243323937,-0.28746315853279614,-0.025679415634499343,-0.05091628755750894,0.0004629405708679099,0.49565420288164264,0.6747217724316962,0.07740120684179483,0.2211203795523926,0.1021815128023406,0.2051963417072417
28749,FLL,2014,5,-0.8623313442645668,-0.008835492105801292,-0.14789561811783403,-0.3625406542950067,0.0073792836494510836,0.5920578385741856,0.4596378941509992,0.03771710750368941,0.09415796344647522,0.16091657535351084,0.35360365057704024
28785,WINA,2002,0,1.1113510057246399,0.4865653801171143,0.236577077540933,0.3217376691034367,0.0,0.26468952734012974,4.8378959751281405,0.461414890330553,0.505282669138091,0.15762706964328185,0.3017654155584454
28785,WINA,2003,0,1.4799397406749608,0.14853919467535662,0.20945769612192705,0.2604998377150276,0.0,0.19593924526332274,6.767374229146381,0.3463124380186857,0.6476851610209302,0.025407199036697723,0.11498155987098237
28785,WINA,2004,0,1.4016408226005936,0.2690919510519654,0.1647828193121266,0.18934966137860654,0.0,0.12974325851768126,7.332428796734391,0.32238010657193605,0.660907476182787,0.03625309407748275,0.06625582260602797
